date,hour,toplam,ruzgar,jeotermal,rezervuarli,kanalTipi,nehirTipi,copGazi,biyogaz,gunes,biyokutle,diger
2023-05-03T00:00:00+03:00,2023-05-03T00:00:00+03:00,7267.84,2221.0,1087.09,1128.39,1962.28,4.25,94.65,9.57,0.0,748.24,12.37
2023-05-03T01:00:00+03:00,2023-05-03T01:00:00+03:00,7265.78,2081.92,1095.85,1292.53,1924.93,10.62,95.14,9.58,0.0,742.71,12.5
2023-05-03T02:00:00+03:00,2023-05-03T02:00:00+03:00,7131.67,2132.43,1099.36,1139.72,1892.06,6.68,96.87,9.59,0.0,742.56,12.4
2023-05-03T03:00:00+03:00,2023-05-03T03:00:00+03:00,7236.86,2208.4,1102.32,1162.62,1880.26,5.08,95.07,9.6,0.0,746.12,27.39
2023-05-03T04:00:00+03:00,2023-05-03T04:00:00+03:00,7279.23,2252.14,1107.16,1168.08,1870.45,4.53,93.31,9.61,0.44,740.98,32.53
2023-05-03T05:00:00+03:00,2023-05-03T05:00:00+03:00,7208.56,2175.76,1102.81,1147.46,1883.97,10.23,91.64,9.76,10.16,734.27,42.5
2023-05-03T06:00:00+03:00,2023-05-03T06:00:00+03:00,7342.96,2130.48,1093.38,1116.99,1851.58,13.97,94.06,9.69,246.57,738.84,47.4
2023-05-03T07:00:00+03:00,2023-05-03T07:00:00+03:00,8143.46,2114.52,1093.27,1216.8,1834.26,15.67,94.02,10.1,962.55,754.87,47.4
2023-05-03T08:00:00+03:00,2023-05-03T08:00:00+03:00,8218.99,1903.11,1070.44,1178.2,1844.8,15.35,96.81,10.25,1295.33,760.19,44.51
2023-05-03T09:00:00+03:00,2023-05-03T09:00:00+03:00,8181.82,1826.28,1043.16,1184.35,1832.89,15.96,96.54,10.22,1366.11,758.84,47.47
2023-05-03T10:00:00+03:00,2023-05-03T10:00:00+03:00,8407.44,1883.57,1011.73,1356.95,1821.23,16.38,92.19,10.39,1422.19,745.39,47.42
2023-05-03T11:00:00+03:00,2023-05-03T11:00:00+03:00,8489.18,2016.69,984.3,1298.26,1815.46,4.08,95.49,10.6,1458.55,758.36,47.39
2023-05-03T12:00:00+03:00,2023-05-03T12:00:00+03:00,8452.99,2041.78,976.5,1225.02,1827.42,4.09,97.22,10.63,1462.41,760.44,47.48
2023-05-03T13:00:00+03:00,2023-05-03T13:00:00+03:00,8459.17,2216.39,961.54,1112.64,1818.62,3.67,105.08,10.61,1420.28,762.85,47.49
2023-05-03T14:00:00+03:00,2023-05-03T14:00:00+03:00,8412.34,2222.88,952.28,1127.79,1834.93,4.36,104.99,10.65,1356.18,750.88,47.4
2023-05-03T15:00:00+03:00,2023-05-03T15:00:00+03:00,8556.65,2345.77,944.27,1171.25,1840.52,4.4,105.04,10.72,1346.99,740.33,47.36
2023-05-03T16:00:00+03:00,2023-05-03T16:00:00+03:00,8826.95,2580.57,946.89,1266.02,1839.93,4.01,102.19,10.49,1277.56,751.9,47.39
2023-05-03T17:00:00+03:00,2023-05-03T17:00:00+03:00,8799.82,2831.49,959.91,1125.4,1909.81,5.02,107.36,10.28,1044.42,758.72,47.41
2023-05-03T18:00:00+03:00,2023-05-03T18:00:00+03:00,7980.14,2763.59,976.51,1186.43,1905.33,4.12,106.31,10.16,227.82,752.45,47.42
2023-05-03T19:00:00+03:00,2023-05-03T19:00:00+03:00,7815.83,2764.89,994.35,1188.27,1912.71,18.54,106.98,10.19,12.73,759.66,47.51
2023-05-03T20:00:00+03:00,2023-05-03T20:00:00+03:00,7910.99,2845.57,1012.82,1275.69,1840.75,19.73,106.51,10.27,0.0,752.25,47.4
2023-05-03T21:00:00+03:00,2023-05-03T21:00:00+03:00,7805.19,2870.17,1019.79,1193.2,1782.89,18.44,103.31,10.17,0.0,759.82,47.4
2023-05-03T22:00:00+03:00,2023-05-03T22:00:00+03:00,7397.59,2497.72,1032.1,1174.1,1762.52,17.37,103.37,10.15,0.0,752.86,47.4
2023-05-03T23:00:00+03:00,2023-05-03T23:00:00+03:00,7416.59,2550.01,1062.66,1140.12,1742.67,17.31,104.52,11.28,0.0,740.62,47.4
2023-05-04T00:00:00+03:00,2023-05-04T00:00:00+03:00,7485.74,2590.02,1087.83,1136.3,1766.07,3.89,105.1,11.35,0.0,737.88,47.3
2023-05-04T01:00:00+03:00,2023-05-04T01:00:00+03:00,7486.46,2600.56,1093.63,1117.48,1782.73,3.86,106.01,11.49,0.0,723.1,47.6
2023-05-04T02:00:00+03:00,2023-05-04T02:00:00+03:00,7550.06,2643.69,1100.74,1180.29,1722.85,3.86,106.44,10.12,0.0,734.67,47.4
2023-05-04T03:00:00+03:00,2023-05-04T03:00:00+03:00,7390.47,2498.09,1102.69,1154.13,1737.77,3.86,107.85,10.14,0.0,728.54,47.4
2023-05-04T04:00:00+03:00,2023-05-04T04:00:00+03:00,6953.62,2065.91,1102.18,1165.66,1723.05,3.82,106.63,10.13,0.58,728.06,47.6
2023-05-04T05:00:00+03:00,2023-05-04T05:00:00+03:00,6860.69,1961.69,1102.82,1169.69,1718.77,3.84,106.19,10.13,12.13,727.83,47.6
2023-05-04T06:00:00+03:00,2023-05-04T06:00:00+03:00,6890.92,1727.84,1112.47,1204.72,1722.8,4.96,107.29,9.94,225.48,727.92,47.5
2023-05-04T07:00:00+03:00,2023-05-04T07:00:00+03:00,7079.16,1566.44,1115.28,1330.31,1712.62,16.17,107.73,10.11,441.94,731.06,47.5
2023-05-04T08:00:00+03:00,2023-05-04T08:00:00+03:00,7027.13,1214.34,1103.79,1408.21,1674.43,18.05,108.19,10.11,691.7,751.06,47.25
2023-05-04T09:00:00+03:00,2023-05-04T09:00:00+03:00,6922.94,1066.92,1083.07,1309.42,1678.46,15.58,104.73,10.14,857.02,750.4,47.2
2023-05-04T10:00:00+03:00,2023-05-04T10:00:00+03:00,7466.6,1041.72,1057.0,1513.27,1694.86,14.97,100.7,10.26,1238.08,748.53,47.21
2023-05-04T11:00:00+03:00,2023-05-04T11:00:00+03:00,7405.63,899.18,1019.1,1562.55,1643.12,17.24,103.91,11.69,1369.99,731.65,47.2
2023-05-04T12:00:00+03:00,2023-05-04T12:00:00+03:00,7117.57,816.98,1014.54,1388.64,1620.56,2.99,101.52,11.84,1390.15,723.05,47.3
2023-05-04T13:00:00+03:00,2023-05-04T13:00:00+03:00,6801.32,738.15,1026.19,1381.43,1623.57,2.83,104.19,10.64,1126.48,740.44,47.4
2023-05-04T14:00:00+03:00,2023-05-04T14:00:00+03:00,7001.43,742.98,1029.32,1529.2,1688.5,15.72,107.58,10.43,1083.42,746.99,47.29
2023-05-04T15:00:00+03:00,2023-05-04T15:00:00+03:00,7475.8,1100.27,1040.54,1467.93,1698.38,16.26,105.69,9.25,1259.52,730.78,47.18
2023-05-04T16:00:00+03:00,2023-05-04T16:00:00+03:00,7243.7,1125.34,1036.49,1274.31,1721.9,17.8,101.0,10.14,1160.2,749.31,47.21
2023-05-04T17:00:00+03:00,2023-05-04T17:00:00+03:00,6645.17,948.7,1040.91,1316.49,1704.44,17.5,106.89,10.2,701.31,751.55,47.18
2023-05-04T18:00:00+03:00,2023-05-04T18:00:00+03:00,5897.72,754.48,1047.97,1197.96,1733.06,16.17,105.91,10.18,230.25,754.46,47.28
2023-05-04T19:00:00+03:00,2023-05-04T19:00:00+03:00,5695.99,737.84,1056.14,1209.09,1739.33,17.48,108.23,10.21,12.81,757.46,47.4
2023-05-04T20:00:00+03:00,2023-05-04T20:00:00+03:00,5858.02,954.33,1069.87,1152.38,1747.48,4.94,108.67,10.14,0.08,762.73,47.4
2023-05-04T21:00:00+03:00,2023-05-04T21:00:00+03:00,5750.14,934.99,1079.64,1093.19,1726.03,3.7,107.06,10.14,0.0,747.79,47.6
2023-05-04T22:00:00+03:00,2023-05-04T22:00:00+03:00,5712.05,908.96,1084.6,1074.75,1734.93,3.72,107.24,10.1,0.0,740.25,47.5
2023-05-04T23:00:00+03:00,2023-05-04T23:00:00+03:00,5716.72,937.1,1082.38,1102.53,1693.44,3.73,106.11,11.34,0.0,732.59,47.5
2023-05-05T00:00:00+03:00,2023-05-05T00:00:00+03:00,5852.51,1080.56,1093.06,1045.58,1701.81,3.82,105.56,11.34,0.0,744.08,66.7
2023-05-05T01:00:00+03:00,2023-05-05T01:00:00+03:00,6106.92,1336.6,1096.17,1055.09,1680.71,3.83,105.99,10.06,0.0,751.97,66.5
2023-05-05T02:00:00+03:00,2023-05-05T02:00:00+03:00,6425.26,1716.06,1098.15,1063.27,1603.2,3.8,105.85,10.11,0.0,758.22,66.6
2023-05-05T03:00:00+03:00,2023-05-05T03:00:00+03:00,6888.77,2190.83,1098.45,1068.02,1601.77,3.52,105.29,10.29,0.0,744.0,66.6
2023-05-05T04:00:00+03:00,2023-05-05T04:00:00+03:00,7195.86,2496.2,1096.82,1081.12,1589.75,3.33,107.38,10.31,0.86,743.59,66.5
2023-05-05T05:00:00+03:00,2023-05-05T05:00:00+03:00,7534.88,2818.62,1110.04,1059.99,1611.04,3.34,106.04,10.28,9.98,739.25,66.3
2023-05-05T06:00:00+03:00,2023-05-05T06:00:00+03:00,7980.74,3137.07,1115.93,1045.95,1575.44,3.33,106.23,10.29,178.39,741.71,66.4
2023-05-05T07:00:00+03:00,2023-05-05T07:00:00+03:00,9118.88,3476.02,1118.0,1118.85,1579.13,1.81,108.88,10.23,885.89,752.87,67.2
2023-05-05T08:00:00+03:00,2023-05-05T08:00:00+03:00,9704.79,3696.09,1112.13,1113.12,1583.02,14.56,110.03,9.93,1239.19,760.02,66.7
2023-05-05T09:00:00+03:00,2023-05-05T09:00:00+03:00,9959.44,3973.36,1102.53,1189.48,1572.02,17.26,108.95,10.05,1153.52,765.75,66.52
2023-05-05T10:00:00+03:00,2023-05-05T10:00:00+03:00,10257.47,4144.22,1089.87,1161.12,1637.64,16.51,102.73,10.32,1250.32,764.36,80.38
2023-05-05T11:00:00+03:00,2023-05-05T11:00:00+03:00,10280.76,4330.03,1081.51,1193.72,1676.21,3.31,104.61,11.65,1049.61,763.85,66.26
2023-05-05T12:00:00+03:00,2023-05-05T12:00:00+03:00,10340.16,4426.07,1077.23,1179.45,1653.44,3.27,106.19,11.57,1068.36,748.17,66.41
2023-05-05T13:00:00+03:00,2023-05-05T13:00:00+03:00,10581.21,4635.17,1074.67,1167.5,1605.65,3.3,107.34,10.35,1150.12,760.65,66.46
2023-05-05T14:00:00+03:00,2023-05-05T14:00:00+03:00,10699.54,4650.94,1075.43,1277.62,1596.29,3.29,108.29,10.37,1146.14,764.87,66.3
2023-05-05T15:00:00+03:00,2023-05-05T15:00:00+03:00,10407.58,4842.05,1070.2,1222.59,1540.67,6.62,107.36,10.22,765.59,775.93,66.35
2023-05-05T16:00:00+03:00,2023-05-05T16:00:00+03:00,10841.74,5123.53,1068.78,1214.65,1566.03,12.87,107.87,10.23,902.46,768.98,66.34
2023-05-05T17:00:00+03:00,2023-05-05T17:00:00+03:00,10559.22,5304.0,1065.97,1192.68,1645.66,12.47,108.09,10.13,399.45,754.27,66.5
2023-05-05T18:00:00+03:00,2023-05-05T18:00:00+03:00,10413.6,5551.1,1072.55,1117.9,1621.66,4.54,108.05,9.77,97.37,764.22,66.44
2023-05-05T19:00:00+03:00,2023-05-05T19:00:00+03:00,10616.99,5698.01,1083.65,1163.25,1710.02,3.6,108.59,10.03,26.48,746.92,66.44
2023-05-05T20:00:00+03:00,2023-05-05T20:00:00+03:00,10733.09,5816.14,1097.36,1137.63,1725.78,3.79,107.6,10.07,0.09,767.83,66.8
2023-05-05T21:00:00+03:00,2023-05-05T21:00:00+03:00,10574.55,5666.07,1084.25,1149.09,1730.09,3.74,105.9,10.08,0.0,758.83,66.5
2023-05-05T22:00:00+03:00,2023-05-05T22:00:00+03:00,10536.52,5704.46,1102.35,1127.83,1654.54,3.72,107.25,9.85,0.0,759.47,67.05
2023-05-05T23:00:00+03:00,2023-05-05T23:00:00+03:00,10590.17,5836.23,1099.09,1059.65,1666.61,2.8,106.89,11.22,0.0,740.63,67.05
2023-05-06T00:00:00+03:00,2023-05-06T00:00:00+03:00,10399.77,5609.2,1111.12,1035.18,1720.16,3.04,103.48,11.16,0.0,739.53,66.9
2023-05-06T01:00:00+03:00,2023-05-06T01:00:00+03:00,10486.01,5516.66,1119.29,1174.46,1741.45,18.41,105.26,9.97,0.0,734.01,66.5
2023-05-06T02:00:00+03:00,2023-05-06T02:00:00+03:00,10515.69,5484.68,1125.63,1246.13,1722.77,12.84,104.2,9.68,0.0,742.16,67.6
2023-05-06T03:00:00+03:00,2023-05-06T03:00:00+03:00,10388.1,5524.03,1132.3,1141.39,1650.46,3.26,106.93,10.04,0.0,752.09,67.6
2023-05-06T04:00:00+03:00,2023-05-06T04:00:00+03:00,10571.24,5501.66,1134.25,1364.29,1625.37,3.3,106.39,10.13,0.55,757.8,67.5
2023-05-06T05:00:00+03:00,2023-05-06T05:00:00+03:00,10521.92,5462.23,1138.4,1371.67,1583.13,14.72,105.1,10.11,11.8,757.36,67.4
2023-05-06T06:00:00+03:00,2023-05-06T06:00:00+03:00,10712.97,5518.33,1141.72,1278.99,1580.47,7.41,105.36,10.2,248.52,754.67,67.3
2023-05-06T07:00:00+03:00,2023-05-06T07:00:00+03:00,11413.81,5614.83,1138.4,1238.7,1594.11,2.75,106.98,10.29,874.59,766.86,66.3
2023-05-06T08:00:00+03:00,2023-05-06T08:00:00+03:00,12023.72,5601.2,1124.13,1512.24,1636.24,13.08,109.28,10.36,1182.75,767.64,66.8
2023-05-06T09:00:00+03:00,2023-05-06T09:00:00+03:00,11762.08,5452.94,1109.22,1392.99,1633.63,13.52,109.58,10.6,1210.79,761.91,66.9
2023-05-06T10:00:00+03:00,2023-05-06T10:00:00+03:00,11703.65,5299.33,1093.3,1452.5,1605.27,20.41,105.1,10.7,1265.65,784.59,66.8
2023-05-06T11:00:00+03:00,2023-05-06T11:00:00+03:00,11617.49,5044.45,1081.96,1615.04,1609.93,20.3,110.11,11.97,1261.54,795.29,66.9
2023-05-06T12:00:00+03:00,2023-05-06T12:00:00+03:00,11423.88,5000.68,1065.1,1535.5,1607.71,20.16,109.71,12.01,1206.7,790.21,76.1
2023-05-06T13:00:00+03:00,2023-05-06T13:00:00+03:00,11218.11,4923.21,1051.78,1391.57,1600.27,14.65,109.01,10.71,1257.88,782.63,76.4
2023-05-06T14:00:00+03:00,2023-05-06T14:00:00+03:00,11099.27,4902.22,1028.19,1359.35,1616.36,21.29,108.6,10.55,1188.15,787.76,76.8
2023-05-06T15:00:00+03:00,2023-05-06T15:00:00+03:00,11058.47,4883.52,1028.53,1411.81,1614.09,19.4,109.03,10.61,1120.78,784.0,76.7
2023-05-06T16:00:00+03:00,2023-05-06T16:00:00+03:00,11120.09,5249.24,1023.04,1213.92,1673.73,3.24,107.25,10.34,996.17,780.2,62.96
2023-05-06T17:00:00+03:00,2023-05-06T17:00:00+03:00,11002.1,5257.2,1030.61,1140.52,1641.55,3.23,107.42,9.9,968.46,766.31,76.9
2023-05-06T18:00:00+03:00,2023-05-06T18:00:00+03:00,10354.41,5100.55,1055.34,1131.31,1721.36,1.71,107.59,10.4,375.51,773.74,76.9
2023-05-06T19:00:00+03:00,2023-05-06T19:00:00+03:00,9916.73,4894.72,1081.88,1164.79,1777.97,3.57,108.59,10.31,19.47,778.53,76.9
2023-05-06T20:00:00+03:00,2023-05-06T20:00:00+03:00,10094.9,4934.48,1101.54,1227.1,1843.63,3.76,107.35,10.29,0.07,791.78,74.9
2023-05-06T21:00:00+03:00,2023-05-06T21:00:00+03:00,9809.35,4730.12,1114.98,1157.55,1802.24,3.75,106.98,10.26,0.0,806.37,77.1
2023-05-06T22:00:00+03:00,2023-05-06T22:00:00+03:00,9343.65,4410.26,1111.14,1027.06,1819.84,3.62,87.5,10.22,0.0,796.81,77.2
2023-05-06T23:00:00+03:00,2023-05-06T23:00:00+03:00,9059.58,4136.54,1094.06,1044.58,1812.24,2.8,87.25,11.08,0.0,794.63,76.4
2023-05-07T00:00:00+03:00,2023-05-07T00:00:00+03:00,8997.99,3877.03,1081.79,1226.16,1845.3,13.72,102.16,11.29,0.0,773.14,67.4
2023-05-07T01:00:00+03:00,2023-05-07T01:00:00+03:00,9032.97,3900.89,1097.07,1215.65,1844.4,16.34,106.09,10.3,0.0,775.83,66.4
2023-05-07T02:00:00+03:00,2023-05-07T02:00:00+03:00,9103.54,3866.94,1111.81,1294.4,1862.59,3.31,106.7,10.36,0.0,781.03,66.4
2023-05-07T03:00:00+03:00,2023-05-07T03:00:00+03:00,8966.13,3778.73,1136.16,1260.56,1822.12,3.31,107.67,10.35,0.0,779.83,67.4
2023-05-07T04:00:00+03:00,2023-05-07T04:00:00+03:00,9050.13,3738.78,1143.83,1414.13,1772.29,10.39,107.76,10.35,0.5,785.7,66.4
2023-05-07T05:00:00+03:00,2023-05-07T05:00:00+03:00,8866.24,3646.51,1145.8,1313.2,1767.97,16.28,105.69,10.37,7.79,786.23,66.4
2023-05-07T06:00:00+03:00,2023-05-07T06:00:00+03:00,9115.05,3902.49,1144.79,1221.29,1767.94,5.15,106.0,10.33,102.79,787.37,66.9
2023-05-07T07:00:00+03:00,2023-05-07T07:00:00+03:00,9500.38,3798.58,1140.49,1216.76,1738.09,3.33,107.32,10.5,632.51,786.4,66.4
2023-05-07T08:00:00+03:00,2023-05-07T08:00:00+03:00,9895.39,3448.31,1127.59,1376.7,1760.12,3.12,108.46,10.18,1194.24,799.77,66.9
2023-05-07T09:00:00+03:00,2023-05-07T09:00:00+03:00,9572.95,3149.64,1104.86,1434.15,1772.49,3.2,108.67,10.47,1141.66,781.01,66.8
2023-05-07T10:00:00+03:00,2023-05-07T10:00:00+03:00,9572.76,3191.32,1094.71,1362.7,1823.03,3.36,100.84,10.38,1131.98,787.74,66.7
2023-05-07T11:00:00+03:00,2023-05-07T11:00:00+03:00,9407.95,3157.37,1080.73,1278.35,1802.96,3.55,103.82,11.81,1114.88,787.58,66.9
2023-05-07T12:00:00+03:00,2023-05-07T12:00:00+03:00,9430.05,3233.86,1065.02,1299.06,1657.95,2.12,103.11,11.15,1205.12,785.76,66.9
2023-05-07T13:00:00+03:00,2023-05-07T13:00:00+03:00,9612.51,3446.22,1050.22,1317.63,1669.06,3.6,101.25,10.33,1163.54,783.86,66.8
2023-05-07T14:00:00+03:00,2023-05-07T14:00:00+03:00,9517.02,3375.26,1038.3,1166.97,1754.76,3.3,106.52,9.97,1211.24,783.8,66.9
2023-05-07T15:00:00+03:00,2023-05-07T15:00:00+03:00,9521.02,3335.68,1026.29,1246.76,1770.65,3.28,108.2,9.98,1177.87,775.51,66.8
2023-05-07T16:00:00+03:00,2023-05-07T16:00:00+03:00,9598.87,3395.14,1018.62,1304.97,1788.7,3.28,108.49,9.88,1106.63,796.26,66.9
2023-05-07T17:00:00+03:00,2023-05-07T17:00:00+03:00,9439.57,3415.17,1014.34,1305.16,1828.12,3.27,109.1,9.46,916.71,771.24,67.0
2023-05-07T18:00:00+03:00,2023-05-07T18:00:00+03:00,9059.76,3488.56,1021.27,1395.08,1970.46,1.33,108.33,9.81,221.89,776.23,66.8
2023-05-07T19:00:00+03:00,2023-05-07T19:00:00+03:00,8633.6,3360.7,1031.0,1248.01,1987.91,15.48,109.44,9.86,15.05,789.37,66.78
2023-05-07T20:00:00+03:00,2023-05-07T20:00:00+03:00,8741.9,3399.41,1046.28,1262.6,2028.21,18.08,109.38,8.81,0.09,801.89,67.15
2023-05-07T21:00:00+03:00,2023-05-07T21:00:00+03:00,8648.34,3314.8,1060.67,1244.99,2026.86,18.86,107.77,9.85,0.0,797.54,67.0
2023-05-07T22:00:00+03:00,2023-05-07T22:00:00+03:00,8779.68,3214.92,1069.92,1465.24,2041.54,15.88,107.76,9.83,0.0,787.59,67.0
2023-05-07T23:00:00+03:00,2023-05-07T23:00:00+03:00,8122.89,3021.08,1071.24,1091.71,1956.97,17.12,108.39,11.14,0.0,778.84,66.4
2023-05-08T00:00:00+03:00,2023-05-08T00:00:00+03:00,7536.52,2505.18,1064.04,1115.9,1929.68,14.59,103.8,11.11,0.0,745.47,46.75
2023-05-08T01:00:00+03:00,2023-05-08T01:00:00+03:00,7423.59,2390.38,1065.98,1092.5,1934.67,16.56,104.75,9.92,0.0,761.13,47.7
2023-05-08T02:00:00+03:00,2023-05-08T02:00:00+03:00,7355.82,2233.87,1077.81,1112.73,1995.06,3.83,104.24,9.98,0.0,770.6,47.7
2023-05-08T03:00:00+03:00,2023-05-08T03:00:00+03:00,7180.0,2094.53,1090.33,1122.63,1924.53,3.75,105.72,10.31,0.0,780.3,47.9
2023-05-08T04:00:00+03:00,2023-05-08T04:00:00+03:00,7039.64,2038.17,1094.92,1092.14,1875.87,9.66,104.62,8.42,0.81,767.23,47.8
2023-05-08T05:00:00+03:00,2023-05-08T05:00:00+03:00,7016.14,1988.2,1105.22,1099.87,1861.77,11.79,105.1,9.82,13.24,773.28,47.85
2023-05-08T06:00:00+03:00,2023-05-08T06:00:00+03:00,7004.49,1897.72,1091.07,966.8,1872.08,9.65,104.15,8.93,232.07,773.22,48.8
2023-05-08T07:00:00+03:00,2023-05-08T07:00:00+03:00,7498.24,1694.99,1069.35,1025.91,1846.92,4.28,105.33,10.11,916.89,776.66,47.8
2023-05-08T08:00:00+03:00,2023-05-08T08:00:00+03:00,7700.8,1482.13,989.73,1197.25,1897.23,3.78,107.37,10.2,1190.38,775.03,47.7
2023-05-08T09:00:00+03:00,2023-05-08T09:00:00+03:00,7245.94,1249.13,766.67,1082.41,1931.35,3.76,107.35,10.16,1256.66,790.85,47.6
2023-05-08T10:00:00+03:00,2023-05-08T10:00:00+03:00,7098.83,1141.45,751.75,1094.81,1859.65,3.76,100.89,10.37,1299.51,788.94,47.7
2023-05-08T11:00:00+03:00,2023-05-08T11:00:00+03:00,7174.08,1232.92,893.33,1029.71,1882.29,3.35,105.68,11.64,1187.05,780.41,47.7
2023-05-08T12:00:00+03:00,2023-05-08T12:00:00+03:00,7046.48,1202.87,883.53,968.58,1832.86,3.17,106.28,11.6,1192.22,797.77,47.6
2023-05-08T13:00:00+03:00,2023-05-08T13:00:00+03:00,7167.5,1176.9,888.2,1002.58,1808.24,3.71,106.53,8.99,1319.41,805.34,47.6
2023-05-08T14:00:00+03:00,2023-05-08T14:00:00+03:00,7219.86,1135.89,903.96,1123.81,1889.67,3.79,108.03,8.7,1184.22,814.06,47.73
2023-05-08T15:00:00+03:00,2023-05-08T15:00:00+03:00,7119.17,1218.01,914.94,1096.84,1853.47,3.77,107.99,8.84,1068.61,799.1,47.6
2023-05-08T16:00:00+03:00,2023-05-08T16:00:00+03:00,7310.89,1298.79,916.39,1023.38,1900.99,3.77,106.03,8.7,1195.35,809.76,47.73
2023-05-08T17:00:00+03:00,2023-05-08T17:00:00+03:00,7285.6,1414.27,917.27,975.09,1957.18,3.66,106.77,8.59,1040.09,814.88,47.8
2023-05-08T18:00:00+03:00,2023-05-08T18:00:00+03:00,6850.03,1481.08,925.53,1014.27,1998.25,2.14,105.83,10.06,457.19,807.88,47.8
2023-05-08T19:00:00+03:00,2023-05-08T19:00:00+03:00,6639.38,1626.47,943.83,1052.78,1993.8,3.29,106.23,9.84,33.16,822.23,47.75
2023-05-08T20:00:00+03:00,2023-05-08T20:00:00+03:00,6885.03,1907.23,969.22,1019.61,2008.12,3.81,104.78,9.52,0.09,814.8,47.85
2023-05-08T21:00:00+03:00,2023-05-08T21:00:00+03:00,6938.36,2010.66,986.14,959.77,2014.58,3.81,105.04,9.42,0.0,801.19,47.75
2023-05-08T22:00:00+03:00,2023-05-08T22:00:00+03:00,6756.36,1907.04,1001.42,942.6,1926.94,3.81,102.91,8.33,0.0,815.46,47.85
2023-05-08T23:00:00+03:00,2023-05-08T23:00:00+03:00,6632.36,1768.27,1014.19,944.51,1937.86,3.79,104.57,9.42,0.0,802.05,47.7
2023-05-09T00:00:00+03:00,2023-05-09T00:00:00+03:00,7005.11,1947.13,1032.61,1097.46,1968.55,7.64,103.09,9.41,0.0,791.42,47.8
2023-05-09T01:00:00+03:00,2023-05-09T01:00:00+03:00,7042.86,2031.42,1019.76,1050.17,1996.5,9.98,103.09,9.71,0.0,774.48,47.75
2023-05-09T02:00:00+03:00,2023-05-09T02:00:00+03:00,7284.83,2309.89,1057.89,1065.63,1908.57,3.38,103.13,8.34,0.0,780.35,47.65
2023-05-09T03:00:00+03:00,2023-05-09T03:00:00+03:00,7534.68,2588.92,1065.31,1034.29,1889.08,3.35,104.69,8.37,0.0,792.92,47.75
2023-05-09T04:00:00+03:00,2023-05-09T04:00:00+03:00,7651.81,2752.87,1048.78,1021.11,1875.01,3.46,104.98,8.38,0.65,788.97,47.6
2023-05-09T05:00:00+03:00,2023-05-09T05:00:00+03:00,7723.65,2862.0,1053.16,1017.96,1830.28,3.41,104.45,8.36,12.62,783.76,47.65
2023-05-09T06:00:00+03:00,2023-05-09T06:00:00+03:00,7858.54,2760.88,1059.23,1028.81,1795.69,1.87,102.74,8.37,268.91,784.19,47.85
2023-05-09T07:00:00+03:00,2023-05-09T07:00:00+03:00,8862.15,2977.87,1054.72,1079.76,1807.66,3.41,104.82,8.55,987.52,790.19,47.65
2023-05-09T08:00:00+03:00,2023-05-09T08:00:00+03:00,9436.62,3145.92,1045.53,1112.72,1878.76,6.3,106.43,8.78,1292.14,792.54,47.5
2023-05-09T09:00:00+03:00,2023-05-09T09:00:00+03:00,9525.17,3162.29,1026.26,1147.01,1852.95,15.69,105.95,8.75,1375.76,783.18,47.33
2023-05-09T10:00:00+03:00,2023-05-09T10:00:00+03:00,9347.51,3209.64,1003.12,989.94,1805.51,3.35,102.41,8.64,1417.99,759.21,47.7
2023-05-09T11:00:00+03:00,2023-05-09T11:00:00+03:00,9292.75,3113.85,968.83,1009.38,1831.0,3.34,102.39,9.93,1435.81,770.57,47.65
2023-05-09T12:00:00+03:00,2023-05-09T12:00:00+03:00,8870.92,2932.55,968.43,889.31,1726.02,3.33,104.43,10.02,1405.78,783.35,47.7
2023-05-09T13:00:00+03:00,2023-05-09T13:00:00+03:00,9137.95,3211.15,951.76,1025.6,1730.02,3.33,104.58,8.81,1278.8,776.3,47.6
2023-05-09T14:00:00+03:00,2023-05-09T14:00:00+03:00,9359.8,3326.13,935.21,1024.47,1795.45,3.32,106.0,8.75,1337.7,775.07,47.7
2023-05-09T15:00:00+03:00,2023-05-09T15:00:00+03:00,9502.21,3514.83,929.51,1082.49,1793.99,3.31,107.16,8.65,1244.16,770.51,47.6
2023-05-09T16:00:00+03:00,2023-05-09T16:00:00+03:00,9665.0,3644.89,923.94,1430.9,1843.69,16.9,105.2,8.49,847.22,796.07,47.7
2023-05-09T17:00:00+03:00,2023-05-09T17:00:00+03:00,9661.59,3774.6,923.86,1530.1,1916.35,16.99,105.69,8.54,539.37,798.39,47.7
2023-05-09T18:00:00+03:00,2023-05-09T18:00:00+03:00,9207.68,3974.29,937.83,1252.18,1894.35,14.14,105.66,8.4,174.16,799.07,47.6
2023-05-09T19:00:00+03:00,2023-05-09T19:00:00+03:00,9082.52,4036.33,953.82,1219.59,1896.37,17.19,105.28,8.21,21.54,776.49,47.7
2023-05-09T20:00:00+03:00,2023-05-09T20:00:00+03:00,8978.86,3913.7,975.68,1203.09,1915.16,3.36,104.68,8.29,0.13,807.44,47.33
2023-05-09T21:00:00+03:00,2023-05-09T21:00:00+03:00,8743.71,3722.21,1005.86,1117.08,1912.35,3.33,105.01,8.31,0.0,822.22,47.34
2023-05-09T22:00:00+03:00,2023-05-09T22:00:00+03:00,8571.14,3458.23,1022.72,1210.79,1903.8,3.34,105.6,8.34,0.0,810.98,47.34
